planner,suite,domain,instance,ipc,status,validated,plan_length,makespan,parse_seconds,solve_seconds,total_seconds,peak_memory_mb,reason
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_2_700_1229,,UNSUPPORTED,,,,0.059,,1.342,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_2_800_1229,,UNSUPPORTED,,,,0.058,,1.264,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_2_900_1229,,UNSUPPORTED,,,,0.06,,1.269,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_4_1000_1229,,UNSUPPORTED,,,,0.064,,1.22,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_4_100_1229,,UNSUPPORTED,,,,0.067,,1.347,118.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_4_200_1229,,UNSUPPORTED,,,,0.072,,1.388,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_4_300_1229,,UNSUPPORTED,,,,0.072,,1.331,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_4_400_1229,,UNSUPPORTED,,,,0.063,,1.2,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_4_500_1229,,UNSUPPORTED,,,,0.062,,1.182,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_4_600_1229,,UNSUPPORTED,,,,0.062,,1.179,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_4_700_1229,,UNSUPPORTED,,,,0.066,,1.266,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_4_800_1229,,UNSUPPORTED,,,,0.067,,1.363,118.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_4_900_1229,,UNSUPPORTED,,,,0.068,,1.319,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_6_1000_1229,,UNSUPPORTED,,,,0.081,,1.325,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_6_100_1229,,UNSUPPORTED,,,,0.072,,1.231,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_6_200_1229,,UNSUPPORTED,,,,0.075,,1.264,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_6_300_1229,,UNSUPPORTED,,,,0.075,,1.254,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_6_400_1229,,UNSUPPORTED,,,,0.072,,1.232,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_6_500_1229,,UNSUPPORTED,,,,0.073,,1.251,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_6_600_1229,,UNSUPPORTED,,,,0.073,,1.246,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_6_700_1229,,UNSUPPORTED,,,,0.077,,1.284,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_6_800_1229,,UNSUPPORTED,,,,0.079,,1.323,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_6_900_1229,,UNSUPPORTED,,,,0.074,,1.294,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_8_1000_1229,,UNSUPPORTED,,,,0.084,,1.266,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_8_100_1229,,UNSUPPORTED,,,,0.093,,1.349,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_8_200_1229,,UNSUPPORTED,,,,0.095,,1.333,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_8_300_1229,,UNSUPPORTED,,,,0.088,,1.33,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_8_400_1229,,UNSUPPORTED,,,,0.085,,1.334,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_8_500_1229,,UNSUPPORTED,,,,0.084,,1.255,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_8_600_1229,,UNSUPPORTED,,,,0.084,,1.255,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_8_700_1229,,UNSUPPORTED,,,,0.085,,1.264,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_8_800_1229,,UNSUPPORTED,,,,0.085,,1.251,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-farmland,instance_8_900_1229,,UNSUPPORTED,,,,0.087,,1.262,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""cost"")) reads variable((""num_of_cars"")) with the fractional coefficient 2/5, which no rescaling of the task can make whole (scaling moves the valu..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_1_1_1229,,UNSUPPORTED,,,,0.09,,1.298,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_1_2_1229,,UNSUPPORTED,,,,0.09,,1.277,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_1_3_1229,,UNSUPPORTED,,,,0.093,,1.306,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_1_4_1229,,UNSUPPORTED,,,,0.091,,1.279,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_2_1_1229,,UNSUPPORTED,,,,0.095,,1.322,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_2_2_1229,,UNSUPPORTED,,,,0.088,,1.223,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_2_3_1229,,UNSUPPORTED,,,,0.094,,1.244,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_2_4_1229,,UNSUPPORTED,,,,0.093,,1.236,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_3_1_1229,,UNSUPPORTED,,,,0.09,,1.24,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_3_2_1229,,UNSUPPORTED,,,,0.094,,1.233,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_3_3_1229,,UNSUPPORTED,,,,0.093,,1.273,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_3_4_1229,,UNSUPPORTED,,,,0.094,,1.245,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_4_1_1229,,UNSUPPORTED,,,,0.094,,1.251,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_4_2_1229,,UNSUPPORTED,,,,0.101,,1.289,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_4_3_1229,,UNSUPPORTED,,,,0.097,,1.266,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_4_4_1229,,UNSUPPORTED,,,,0.1,,1.27,120.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_5_1_1229,,UNSUPPORTED,,,,0.101,,1.255,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_5_2_1229,,UNSUPPORTED,,,,0.1,,1.273,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_5_3_1229,,UNSUPPORTED,,,,0.099,,1.254,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,fo-sailing,instance_5_4_1229,,UNSUPPORTED,,,,0.101,,1.256,122.0,"PLASPPlanner cannot encode this task: The numeric effect on variable((""x"",B)) reads variable((""v"",B)) with the fractional coefficient 3/2, which no rescaling of the task can make whole (scaling moves the values, not t..."
PLASPPlanner-seq,numeric-domains,forestfire,prob01,,SOLVED,True,24,,0.114,9.561,10.889,138.0,
PLASPPlanner-seq,numeric-domains,forestfire,prob02,,SOLVED,True,26,,0.113,39.16,40.453,147.96,
PLASPPlanner-seq,numeric-domains,forestfire,prob03,,SOLVED,True,37,,0.114,718.591,719.989,181.58,
PLASPPlanner-seq,numeric-domains,forestfire,prob04,,SOLVED,True,33,,0.229,1563.433,1564.884,214.32,
PLASPPlanner-seq,numeric-domains,forestfire,prob05,,SOLVED,True,27,,0.245,590.357,591.914,189.46,
PLASPPlanner-seq,numeric-domains,forestfire,prob06,,TIMEOUT,,,,0.274,,1800.169,236.82,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,forestfire,prob07,,TIMEOUT,,,,0.282,,1800.16,225.13,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,forestfire,prob08,,TIMEOUT,,,,0.264,,1800.188,236.27,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,forestfire,prob09,,TIMEOUT,,,,0.304,,1800.221,246.45,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,forestfire,prob10,,TIMEOUT,,,,0.37,,1800.335,328.79,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,forestfire,prob11,,TIMEOUT,,,,0.26,,1800.176,226.24,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,forestfire,prob12,,TIMEOUT,,,,0.267,,1800.185,235.54,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,forestfire,prob13,,TIMEOUT,,,,0.266,,1800.177,221.3,Hit the task time limit.
