track,planner,suite,domain,instance,ipc,status,validated,plan_length,makespan,parse_seconds,solve_seconds,total_seconds,peak_memory_mb,reason,time_limit,memory_limit,task_id
classical,PLASPPlanner-seq,classical-domains,assembly,prob04,1998,TIMEOUT,,,,0.121,,1808.316,4317.71,Hit the task time limit.,1800,8192,classical-domains:assembly:prob04
classical,PLASPPlanner-seq,classical-domains,assembly,prob05,1998,TIMEOUT,,,,0.116,,1806.946,3731.96,Hit the task time limit.,1800,8192,classical-domains:assembly:prob05
classical,PLASPPlanner-seq,classical-domains,assembly,prob06,1998,TIMEOUT,,,,0.113,,1814.671,7574.11,Hit the task time limit.,1800,8192,classical-domains:assembly:prob06
classical,PLASPPlanner-seq,classical-domains,assembly,prob07,1998,TIMEOUT,,,,0.13,,1812.044,6476.94,Hit the task time limit.,1800,8192,classical-domains:assembly:prob07
classical,PLASPPlanner-seq,classical-domains,assembly,prob08,1998,TIMEOUT,,,,0.209,,1811.788,6658.12,Hit the task time limit.,1800,8192,classical-domains:assembly:prob08
classical,PLASPPlanner-seq,classical-domains,assembly,prob09,1998,MEMOUT,,,,0.127,,191.293,7684.8,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob09
classical,PLASPPlanner-seq,classical-domains,assembly,prob10,1998,MEMOUT,,,,0.127,,178.802,7775.81,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob10
classical,PLASPPlanner-seq,classical-domains,assembly,prob11,1998,MEMOUT,,,,0.217,,171.295,7703.0,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob11
classical,PLASPPlanner-seq,classical-domains,assembly,prob12,1998,MEMOUT,,,,0.219,,169.407,7732.6,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob12
classical,PLASPPlanner-seq,classical-domains,assembly,prob13,1998,MEMOUT,,,,0.216,,177.254,7669.94,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob13
classical,PLASPPlanner-seq,classical-domains,assembly,prob14,1998,KILLED,,,,,,,,,1800,8192,classical-domains:assembly:prob14
classical,PLASPPlanner-seq,classical-domains,assembly,prob15,1998,MEMOUT,,,,0.215,,161.44,7817.53,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob15
classical,PLASPPlanner-seq,classical-domains,assembly,prob16,1998,MEMOUT,,,,0.24,,153.751,7773.73,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob16
classical,PLASPPlanner-seq,classical-domains,assembly,prob17,1998,MEMOUT,,,,0.236,,154.85,7748.88,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob17
classical,PLASPPlanner-seq,classical-domains,assembly,prob18,1998,MEMOUT,,,,0.225,,148.735,7754.21,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob18
classical,PLASPPlanner-seq,classical-domains,assembly,prob19,1998,MEMOUT,,,,0.219,,158.757,7768.29,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob19
classical,PLASPPlanner-seq,classical-domains,assembly,prob20,1998,KILLED,,,,,,,,,1800,8192,classical-domains:assembly:prob20
classical,PLASPPlanner-seq,classical-domains,assembly,prob21,1998,MEMOUT,,,,0.238,,301.161,7747.66,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob21
classical,PLASPPlanner-seq,classical-domains,assembly,prob22,1998,MEMOUT,,,,0.234,,138.392,7752.28,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob22
classical,PLASPPlanner-seq,classical-domains,assembly,prob23,1998,MEMOUT,,,,0.231,,140.955,7778.17,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob23
classical,PLASPPlanner-seq,classical-domains,assembly,prob24,1998,KILLED,,,,,,,,,1800,8192,classical-domains:assembly:prob24
classical,PLASPPlanner-seq,classical-domains,assembly,prob25,1998,MEMOUT,,,,0.242,,144.825,7794.73,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob25
classical,PLASPPlanner-seq,classical-domains,assembly,prob26,1998,MEMOUT,,,,0.249,,159.807,7715.41,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob26
classical,PLASPPlanner-seq,classical-domains,assembly,prob27,1998,MEMOUT,,,,0.248,,143.162,7732.14,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob27
classical,PLASPPlanner-seq,classical-domains,assembly,prob28,1998,MEMOUT,,,,0.234,,149.698,7592.97,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob28
classical,PLASPPlanner-seq,classical-domains,assembly,prob29,1998,MEMOUT,,,,0.243,,163.812,7710.52,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob29
classical,PLASPPlanner-seq,classical-domains,assembly,prob30,1998,MEMOUT,,,,0.263,,150.622,7869.1,MemoryError under a 8192MB limit.,1800,8192,classical-domains:assembly:prob30
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile01-001,2011,TIMEOUT,,,,0.228,,1800.125,210.62,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile01-001
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile01-002,2011,TIMEOUT,,,,0.24,,1800.116,202.16,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile01-002
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile01-003,2011,TIMEOUT,,,,0.241,,1800.12,217.83,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile01-003
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile01-004,2011,TIMEOUT,,,,0.248,,1800.091,210.84,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile01-004
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile02-005,2011,TIMEOUT,,,,0.238,,1800.16,240.89,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile02-005
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile02-006,2011,TIMEOUT,,,,0.232,,1800.129,237.22,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile02-006
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile02-007,2011,TIMEOUT,,,,0.232,,1800.146,229.85,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile02-007
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile02-008,2011,TIMEOUT,,,,0.236,,1800.186,228.31,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile02-008
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile03-009,2011,TIMEOUT,,,,0.254,,1800.197,263.25,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile03-009
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile03-010,2011,TIMEOUT,,,,0.232,,1800.177,254.96,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile03-010
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile03-011,2011,TIMEOUT,,,,0.237,,1800.174,260.66,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile03-011
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile03-012,2011,TIMEOUT,,,,0.248,,1800.163,252.16,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile03-012
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile04-013,2011,TIMEOUT,,,,0.243,,1800.172,258.8,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile04-013
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile04-014,2011,TIMEOUT,,,,0.254,,1800.153,226.72,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile04-014
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile04-015,2011,TIMEOUT,,,,0.254,,1800.148,242.35,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile04-015
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile04-016,2011,TIMEOUT,,,,0.242,,1800.15,232.39,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile04-016
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile05-017,2011,TIMEOUT,,,,0.251,,1800.172,251.7,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile05-017
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile05-018,2011,TIMEOUT,,,,0.245,,1800.171,243.43,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile05-018
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile05-019,2011,TIMEOUT,,,,0.253,,1800.164,252.29,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile05-019
classical,PLASPPlanner-seq,classical-domains,barman-opt11-strips,pfile05-020,2011,TIMEOUT,,,,0.247,,1800.169,249.84,Hit the task time limit.,1800,8192,classical-domains:barman-opt11-strips:pfile05-020
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p435.1,2014,TIMEOUT,,,,0.215,,1800.132,233.19,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p435.1
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p435.2,2014,TIMEOUT,,,,0.212,,1800.159,232.58,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p435.2
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p435.3,2014,TIMEOUT,,,,0.213,,1800.147,223.65,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p435.3
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p536.1,2014,TIMEOUT,,,,0.215,,1800.165,265.18,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p536.1
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p536.2,2014,TIMEOUT,,,,0.213,,1800.179,270.68,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p536.2
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p536.3,2014,TIMEOUT,,,,0.215,,1800.157,268.2,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p536.3
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p638.1,2014,TIMEOUT,,,,0.219,,1800.149,241.3,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p638.1
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p638.2,2014,TIMEOUT,,,,0.239,,1800.174,228.42,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p638.2
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p638.3,2014,TIMEOUT,,,,0.237,,1800.165,249.41,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p638.3
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p739.1,2014,TIMEOUT,,,,0.23,,1800.16,247.31,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p739.1
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p739.2,2014,TIMEOUT,,,,0.233,,1800.164,248.98,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p739.2
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p739.3,2014,TIMEOUT,,,,0.232,,1800.183,253.21,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p739.3
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p839.1,2014,TIMEOUT,,,,0.234,,1800.174,243.87,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p839.1
classical,PLASPPlanner-seq,classical-domains,barman-opt14-strips,p839.2,2014,TIMEOUT,,,,0.23,,1800.177,264.79,Hit the task time limit.,1800,8192,classical-domains:barman-opt14-strips:p839.2
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile06-021,2011,TIMEOUT,,,,0.248,,1800.203,266.55,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile06-021
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile06-022,2011,TIMEOUT,,,,0.252,,1800.212,274.98,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile06-022
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile06-023,2011,TIMEOUT,,,,0.258,,1800.223,274.59,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile06-023
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile06-024,2011,TIMEOUT,,,,0.259,,1800.209,272.83,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile06-024
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile07-025,2011,TIMEOUT,,,,0.257,,1800.23,294.48,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile07-025
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile07-026,2011,TIMEOUT,,,,0.261,,1800.238,299.64,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile07-026
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile07-027,2011,TIMEOUT,,,,0.257,,1800.243,314.15,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile07-027
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile07-028,2011,TIMEOUT,,,,0.255,,1800.25,323.37,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile07-028
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile08-029,2011,TIMEOUT,,,,0.284,,1800.243,327.34,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile08-029
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile08-030,2011,TIMEOUT,,,,0.275,,1800.255,323.8,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile08-030
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile08-031,2011,TIMEOUT,,,,0.266,,1800.244,324.97,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile08-031
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile08-032,2011,TIMEOUT,,,,0.262,,1800.291,349.75,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile08-032
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile09-033,2011,TIMEOUT,,,,0.266,,1800.285,336.38,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile09-033
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile09-034,2011,TIMEOUT,,,,0.265,,1800.252,342.03,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile09-034
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile09-035,2011,TIMEOUT,,,,0.269,,1800.284,334.12,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile09-035
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile09-036,2011,TIMEOUT,,,,0.272,,1800.283,354.23,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile09-036
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile10-037,2011,TIMEOUT,,,,0.276,,1800.287,338.64,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile10-037
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile10-038,2011,TIMEOUT,,,,0.287,,1800.293,351.69,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile10-038
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile10-039,2011,TIMEOUT,,,,0.271,,1800.289,372.86,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile10-039
classical,PLASPPlanner-seq,classical-domains,barman-sat11-strips,pfile10-040,2011,TIMEOUT,,,,0.283,,1800.295,369.11,Hit the task time limit.,1800,8192,classical-domains:barman-sat11-strips:pfile10-040
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p1-11-4-15,2014,TIMEOUT,,,,0.279,,1800.285,357.05,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p1-11-4-15
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p1-11-5-15,2014,TIMEOUT,,,,0.264,,1800.278,369.66,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p1-11-5-15
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p1-11-5-16,2014,TIMEOUT,,,,0.279,,1800.315,371.06,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p1-11-5-16
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p2-10-4-13,2014,TIMEOUT,,,,0.261,,1800.24,315.21,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p2-10-4-13
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p2-11-4-15,2014,TIMEOUT,,,,0.274,,1800.288,330.21,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p2-11-4-15
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p2-11-5-15,2014,TIMEOUT,,,,0.263,,1800.333,428.52,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p2-11-5-15
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p2-11-5-16,2014,TIMEOUT,,,,0.276,,1800.333,383.66,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p2-11-5-16
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p2-11-5-17,2014,TIMEOUT,,,,0.29,,1800.352,417.76,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p2-11-5-17
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p3-10-4-13,2014,TIMEOUT,,,,0.272,,1800.249,316.57,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p3-10-4-13
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p3-11-4-15,2014,TIMEOUT,,,,0.282,,1800.314,413.64,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p3-11-4-15
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p3-11-5-15,2014,TIMEOUT,,,,0.267,,1800.316,367.5,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p3-11-5-15
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p3-11-5-16,2014,TIMEOUT,,,,0.273,,1800.316,398.5,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p3-11-5-16
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p3-11-5-17,2014,TIMEOUT,,,,0.278,,1800.328,403.25,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p3-11-5-17
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p4-11-4-14,2014,TIMEOUT,,,,0.27,,1800.275,340.59,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p4-11-4-14
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p4-11-4-15,2014,TIMEOUT,,,,0.266,,1800.279,358.34,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p4-11-4-15
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p4-11-5-15,2014,TIMEOUT,,,,0.268,,1800.285,354.03,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p4-11-5-15
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p5-10-4-13,2014,TIMEOUT,,,,0.263,,1800.243,318.08,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p5-10-4-13
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p5-11-4-15,2014,TIMEOUT,,,,0.259,,1800.29,369.17,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p5-11-4-15
classical,PLASPPlanner-seq,classical-domains,barman-sat14-strips,p5-11-5-15,2014,TIMEOUT,,,,0.273,,1800.309,380.47,Hit the task time limit.,1800,8192,classical-domains:barman-sat14-strips:p5-11-5-15
